,county,date,case_count,trump,clinton,party,mobility,i_rank,population,normalized_cases,scaled_cases,norm_scale_cases,mobility_scaled,death_count,deaths_normalized,scaled_deaths,norm_scale_deaths
173,Alachua,7/12/2020,2098,46834,75820,democrat,93.54,23,263148,0.0079727,0.352275092,1.26433657,-0.371397425,12,4.56E-05,-0.10446247,-0.060091377
174,Alachua,7/13/2020,2173,46834,75820,democrat,104.61,23,263148,0.00825771,0.372802665,1.327562278,-0.155254696,12,4.56E-05,-0.10446247,-0.060091377
175,Alachua,7/14/2020,2258,46834,75820,democrat,103.47,23,263148,0.008580723,0.396067248,1.39921808,-0.177513297,12,4.56E-05,-0.10446247,-0.060091377
176,Alachua,7/15/2020,2322,46834,75820,democrat,104.87,23,263148,0.008823932,0.413584111,1.453170684,-0.150178173,12,4.56E-05,-0.10446247,-0.060091377
177,Alachua,7/16/2020,2397,46834,75820,democrat,NA,23,263148,0.009108942,0.434111684,1.516396391,NA,12,4.56E-05,-0.10446247,-0.060091377
178,Alachua,7/17/2020,2465,46834,75820,democrat,NA,23,263148,0.009367352,0.45272335,1.573721033,NA,12,4.56E-05,-0.10446247,-0.060091377
179,Alachua,7/18/2020,2531,46834,75820,democrat,NA,23,263148,0.009618162,0.470787615,1.629359655,NA,12,4.56E-05,-0.10446247,-0.060091377
180,Alachua,7/19/2020,2619,46834,75820,democrat,NA,23,263148,0.009952574,0.4948733,1.703544485,NA,13,4.94E-05,-0.092678022,-0.019927028
181,Alachua,7/20/2020,2683,46834,75820,democrat,NA,23,263148,0.010195783,0.512390163,1.757497089,NA,14,5.32E-05,-0.080893574,0.020237321
182,Baker,1/22/2020,0,10294,2112,republican,102.84,50,27785,0,-0.221949553,-0.504297222,-0.189814102,0,0,-0.245875845,-0.542063564
183,Baker,1/23/2020,0,10294,2112,republican,109.7,50,27785,0,-0.221949553,-0.504297222,-0.055871995,0,0,-0.245875845,-0.542063564
184,Baker,1/24/2020,0,10294,2112,republican,133.63,50,27785,0,-0.221949553,-0.504297222,0.411363372,0,0,-0.245875845,-0.542063564
185,Baker,1/25/2020,0,10294,2112,republican,136.93,50,27785,0,-0.221949553,-0.504297222,0.475796164,0,0,-0.245875845,-0.542063564
186,Baker,1/26/2020,0,10294,2112,republican,101.12,50,27785,0,-0.221949553,-0.504297222,-0.223397254,0,0,-0.245875845,-0.542063564
187,Baker,1/27/2020,0,10294,2112,republican,102.71,50,27785,0,-0.221949553,-0.504297222,-0.192352364,0,0,-0.245875845,-0.542063564
188,Baker,1/28/2020,0,10294,2112,republican,99.64,50,27785,0,-0.221949553,-0.504297222,-0.252294385,0,0,-0.245875845,-0.542063564
189,Baker,1/29/2020,0,10294,2112,republican,103.96,50,27785,0,-0.221949553,-0.504297222,-0.167946003,0,0,-0.245875845,-0.542063564
190,Baker,1/30/2020,0,10294,2112,republican,111.82,50,27785,0,-0.221949553,-0.504297222,-0.014478808,0,0,-0.245875845,-0.542063564
191,Baker,1/31/2020,0,10294,2112,republican,147.92,50,27785,0,-0.221949553,-0.504297222,0.690376886,0,0,-0.245875845,-0.542063564
192,Baker,2/1/2020,0,10294,2112,republican,132.97,50,27785,0,-0.221949553,-0.504297222,0.398476813,0,0,-0.245875845,-0.542063564
193,Baker,2/2/2020,0,10294,2112,republican,99.77,50,27785,0,-0.221949553,-0.504297222,-0.249756124,0,0,-0.245875845,-0.542063564
194,Baker,2/3/2020,0,10294,2112,republican,112.41,50,27785,0,-0.221949553,-0.504297222,-0.002959006,0,0,-0.245875845,-0.542063564
195,Baker,2/4/2020,0,10294,2112,republican,101.98,50,27785,0,-0.221949553,-0.504297222,-0.206605678,0,0,-0.245875845,-0.542063564
196,Baker,2/5/2020,0,10294,2112,republican,107.03,50,27785,0,-0.221949553,-0.504297222,-0.108003982,0,0,-0.245875845,-0.542063564
197,Baker,2/6/2020,0,10294,2112,republican,113.33,50,27785,0,-0.221949553,-0.504297222,0.015004076,0,0,-0.245875845,-0.542063564
198,Baker,2/7/2020,0,10294,2112,republican,147.85,50,27785,0,-0.221949553,-0.504297222,0.68901013,0,0,-0.245875845,-0.542063564
199,Baker,2/8/2020,0,10294,2112,republican,122.24,50,27785,0,-0.221949553,-0.504297222,0.188972614,0,0,-0.245875845,-0.542063564
200,Baker,2/9/2020,0,10294,2112,republican,115.41,50,27785,0,-0.221949553,-0.504297222,0.05561626,0,0,-0.245875845,-0.542063564
201,Baker,2/10/2020,0,10294,2112,republican,110.07,50,27785,0,-0.221949553,-0.504297222,-0.048647713,0,0,-0.245875845,-0.542063564
202,Baker,2/11/2020,0,10294,2112,republican,109.54,50,27785,0,-0.221949553,-0.504297222,-0.05899601,0,0,-0.245875845,-0.542063564
203,Baker,2/12/2020,0,10294,2112,republican,116.57,50,27785,0,-0.221949553,-0.504297222,0.078265362,0,0,-0.245875845,-0.542063564
204,Baker,2/13/2020,0,10294,2112,republican,134.95,50,27785,0,-0.221949553,-0.504297222,0.437136489,0,0,-0.245875845,-0.542063564
205,Baker,2/14/2020,0,10294,2112,republican,175.64,50,27785,0,-0.221949553,-0.504297222,1.231612338,0,0,-0.245875845,-0.542063564
206,Baker,2/15/2020,0,10294,2112,republican,166.24,50,27785,0,-0.221949553,-0.504297222,1.048076507,0,0,-0.245875845,-0.542063564
207,Baker,2/16/2020,0,10294,2112,republican,131.82,50,27785,0,-0.221949553,-0.504297222,0.376022962,0,0,-0.245875845,-0.542063564
208,Baker,2/17/2020,0,10294,2112,republican,127.52,50,27785,0,-0.221949553,-0.504297222,0.292065081,0,0,-0.245875845,-0.542063564
209,Baker,2/18/2020,0,10294,2112,republican,114.72,50,27785,0,-0.221949553,-0.504297222,0.042143949,0,0,-0.245875845,-0.542063564
210,Baker,2/19/2020,0,10294,2112,republican,117.29,50,27785,0,-0.221949553,-0.504297222,0.092323426,0,0,-0.245875845,-0.542063564
211,Baker,2/20/2020,0,10294,2112,republican,126.34,50,27785,0,-0.221949553,-0.504297222,0.269025477,0,0,-0.245875845,-0.542063564
212,Baker,2/21/2020,0,10294,2112,republican,156.53,50,27785,0,-0.221949553,-0.504297222,0.858487898,0,0,-0.245875845,-0.542063564
213,Baker,2/22/2020,0,10294,2112,republican,155.38,50,27785,0,-0.221949553,-0.504297222,0.836034046,0,0,-0.245875845,-0.542063564
214,Baker,2/23/2020,0,10294,2112,republican,120.43,50,27785,0,-0.221949553,-0.504297222,0.153632204,0,0,-0.245875845,-0.542063564
215,Baker,2/24/2020,0,10294,2112,republican,114.72,50,27785,0,-0.221949553,-0.504297222,0.042143949,0,0,-0.245875845,-0.542063564
216,Baker,2/25/2020,0,10294,2112,republican,111.98,50,27785,0,-0.221949553,-0.504297222,-0.011354794,0,0,-0.245875845,-0.542063564
217,Baker,2/26/2020,0,10294,2112,republican,111.02,50,27785,0,-0.221949553,-0.504297222,-0.030098879,0,0,-0.245875845,-0.542063564
218,Baker,2/27/2020,0,10294,2112,republican,156.8,50,27785,0,-0.221949553,-0.504297222,0.863759672,0,0,-0.245875845,-0.542063564
219,Baker,2/28/2020,0,10294,2112,republican,166.07,50,27785,0,-0.221949553,-0.504297222,1.044757242,0,0,-0.245875845,-0.542063564
220,Baker,2/29/2020,0,10294,2112,republican,160.59,50,27785,0,-0.221949553,-0.504297222,0.937759757,0,0,-0.245875845,-0.542063564
221,Baker,3/1/2020,0,10294,2112,republican,132.54,50,27785,0,-0.221949553,-0.504297222,0.390081025,0,0,-0.245875845,-0.542063564
222,Baker,3/2/2020,0,10294,2112,republican,116.3,50,27785,0,-0.221949553,-0.504297222,0.072993589,0,0,-0.245875845,-0.542063564
223,Baker,3/3/2020,0,10294,2112,republican,113.6,50,27785,0,-0.221949553,-0.504297222,0.02027585,0,0,-0.245875845,-0.542063564
224,Baker,3/4/2020,0,10294,2112,republican,115.38,50,27785,0,-0.221949553,-0.504297222,0.055030507,0,0,-0.245875845,-0.542063564
225,Baker,3/5/2020,0,10294,2112,republican,133.93,50,27785,0,-0.221949553,-0.504297222,0.417220898,0,0,-0.245875845,-0.542063564
226,Baker,3/6/2020,0,10294,2112,republican,178.05,50,27785,0,-0.221949553,-0.504297222,1.278667802,0,0,-0.245875845,-0.542063564
227,Baker,3/7/2020,0,10294,2112,republican,172.94,50,27785,0,-0.221949553,-0.504297222,1.1788946,0,0,-0.245875845,-0.542063564
228,Baker,3/8/2020,0,10294,2112,republican,139.74,50,27785,0,-0.221949553,-0.504297222,0.530661662,0,0,-0.245875845,-0.542063564
229,Baker,3/9/2020,0,10294,2112,republican,129.83,50,27785,0,-0.221949553,-0.504297222,0.337168036,0,0,-0.245875845,-0.542063564
230,Baker,3/10/2020,0,10294,2112,republican,126.47,50,27785,0,-0.221949553,-0.504297222,0.271563738,0,0,-0.245875845,-0.542063564
231,Baker,3/11/2020,0,10294,2112,republican,132.34,50,27785,0,-0.221949553,-0.504297222,0.386176008,0,0,-0.245875845,-0.542063564
232,Baker,3/12/2020,0,10294,2112,republican,154.75,50,27785,0,-0.221949553,-0.504297222,0.82373324,0,0,-0.245875845,-0.542063564
233,Baker,3/13/2020,0,10294,2112,republican,197.72,50,27785,0,-0.221949553,-0.504297222,1.662726292,0,0,-0.245875845,-0.542063564
234,Baker,3/14/2020,0,10294,2112,republican,176.77,50,27785,0,-0.221949553,-0.504297222,1.253675688,0,0,-0.245875845,-0.542063564
235,Baker,3/15/2020,0,10294,2112,republican,140.2,50,27785,0,-0.221949553,-0.504297222,0.539643203,0,0,-0.245875845,-0.542063564
236,Baker,3/16/2020,0,10294,2112,republican,132.57,50,27785,0,-0.221949553,-0.504297222,0.390666778,0,0,-0.245875845,-0.542063564
237,Baker,3/17/2020,0,10294,2112,republican,109.57,50,27785,0,-0.221949553,-0.504297222,-0.058410257,0,0,-0.245875845,-0.542063564
238,Baker,3/18/2020,0,10294,2112,republican,114.98,50,27785,0,-0.221949553,-0.504297222,0.047220472,0,0,-0.245875845,-0.542063564
239,Baker,3/19/2020,0,10294,2112,republican,117.49,50,27785,0,-0.221949553,-0.504297222,0.096228444,0,0,-0.245875845,-0.542063564
240,Baker,3/20/2020,0,10294,2112,republican,128.91,50,27785,0,-0.221949553,-0.504297222,0.319204954,0,0,-0.245875845,-0.542063564
241,Baker,3/21/2020,1,10294,2112,republican,114.88,50,27785,3.60E-05,-0.221675852,-0.496313193,0.045267963,0,0,-0.245875845,-0.542063564
242,Baker,3/22/2020,2,10294,2112,republican,97.23,50,27785,7.20E-05,-0.221402151,-0.488329164,-0.299349849,0,0,-0.245875845,-0.542063564
243,Baker,3/23/2020,3,10294,2112,republican,92.57,50,27785,0.000107972,-0.22112845,-0.480345135,-0.390336761,0,0,-0.245875845,-0.542063564
244,Baker,3/24/2020,4,10294,2112,republican,86.37,50,27785,0.000143963,-0.220854749,-0.472361105,-0.511392309,0,0,-0.245875845,-0.542063564
245,Baker,3/25/2020,5,10294,2112,republican,88.88,50,27785,0.000179953,-0.220581048,-0.464377076,-0.462384337,0,0,-0.245875845,-0.542063564
246,Baker,3/26/2020,5,10294,2112,republican,91.75,50,27785,0.000179953,-0.220581048,-0.464377076,-0.406347333,0,0,-0.245875845,-0.542063564
247,Baker,3/27/2020,7,10294,2112,republican,108.25,50,27785,0.000251934,-0.220033646,-0.448409018,-0.084183374,0,0,-0.245875845,-0.542063564
248,Baker,3/28/2020,7,10294,2112,republican,99.6,50,27785,0.000251934,-0.220033646,-0.448409018,-0.253075389,0,0,-0.245875845,-0.542063564
249,Baker,3/29/2020,7,10294,2112,republican,79.83,50,27785,0.000251934,-0.220033646,-0.448409018,-0.639086388,0,0,-0.245875845,-0.542063564
250,Baker,3/30/2020,8,10294,2112,republican,98.91,50,27785,0.000287925,-0.219759945,-0.440424989,-0.2665477,0,0,-0.245875845,-0.542063564
251,Baker,3/31/2020,9,10294,2112,republican,83.86,50,27785,0.000323916,-0.219486244,-0.43244096,-0.560400282,0,0,-0.245875845,-0.542063564
252,Baker,4/1/2020,9,10294,2112,republican,76.3,50,27785,0.000323916,-0.219486244,-0.43244096,-0.70800995,0,0,-0.245875845,-0.542063564
253,Baker,4/2/2020,11,10294,2112,republican,90.56,50,27785,0.000395897,-0.218938842,-0.416472902,-0.429582189,0,0,-0.245875845,-0.542063564
254,Baker,4/3/2020,11,10294,2112,republican,87.62,50,27785,0.000395897,-0.218938842,-0.416472902,-0.486985949,0,0,-0.245875845,-0.542063564
255,Baker,4/4/2020,11,10294,2112,republican,65.68,50,27785,0.000395897,-0.218938842,-0.416472902,-0.91536639,0,0,-0.245875845,-0.542063564
256,Baker,4/5/2020,12,10294,2112,republican,57.95,50,27785,0.000431888,-0.218665141,-0.408488873,-1.066295324,0,0,-0.245875845,-0.542063564
257,Baker,4/6/2020,13,10294,2112,republican,76.53,50,27785,0.000467878,-0.21839144,-0.400504844,-0.70351918,0,0,-0.245875845,-0.542063564
258,Baker,4/7/2020,15,10294,2112,republican,74.52,50,27785,0.00053986,-0.217844038,-0.384536786,-0.742764608,0,0,-0.245875845,-0.542063564
259,Baker,4/8/2020,15,10294,2112,republican,68.45,50,27785,0.00053986,-0.217844038,-0.384536786,-0.861281895,1,3.60E-05,-0.234091397,-0.161672414
260,Baker,4/9/2020,16,10294,2112,republican,79.5,50,27785,0.00057585,-0.217570337,-0.376552757,-0.645529667,2,7.20E-05,-0.222306949,0.218718735
261,Baker,4/10/2020,16,10294,2112,republican,89.21,50,27785,0.00057585,-0.217570337,-0.376552757,-0.455941058,2,7.20E-05,-0.222306949,0.218718735
262,Baker,4/11/2020,17,10294,2112,republican,86.17,50,27785,0.000611841,-0.217296637,-0.368568728,-0.515297327,2,7.20E-05,-0.222306949,0.218718735
263,Baker,4/12/2020,17,10294,2112,republican,58.02,50,27785,0.000611841,-0.217296637,-0.368568728,-1.064928568,2,7.20E-05,-0.222306949,0.218718735
264,Baker,4/13/2020,17,10294,2112,republican,73.89,50,27785,0.000611841,-0.217296637,-0.368568728,-0.755065414,2,7.20E-05,-0.222306949,0.218718735
265,Baker,4/14/2020,17,10294,2112,republican,69.8,50,27785,0.000611841,-0.217296637,-0.368568728,-0.834923025,2,7.20E-05,-0.222306949,0.218718735
266,Baker,4/15/2020,17,10294,2112,republican,73.76,50,27785,0.000611841,-0.217296637,-0.368568728,-0.757603675,2,7.20E-05,-0.222306949,0.218718735
267,Baker,4/16/2020,17,10294,2112,republican,88.84,50,27785,0.000611841,-0.217296637,-0.368568728,-0.463165341,2,7.20E-05,-0.222306949,0.218718735
268,Baker,4/17/2020,17,10294,2112,republican,97.26,50,27785,0.000611841,-0.217296637,-0.368568728,-0.298764096,3,0.000107972,-0.210522501,0.599109885
269,Baker,4/18/2020,17,10294,2112,republican,89.74,50,27785,0.000611841,-0.217296637,-0.368568728,-0.445592761,3,0.000107972,-0.210522501,0.599109885
270,Baker,4/19/2020,17,10294,2112,republican,78.98,50,27785,0.000611841,-0.217296637,-0.368568728,-0.655682713,3,0.000107972,-0.210522501,0.599109885
271,Baker,4/20/2020,17,10294,2112,republican,84.32,50,27785,0.000611841,-0.217296637,-0.368568728,-0.551418741,3,0.000107972,-0.210522501,0.599109885
272,Baker,4/21/2020,17,10294,2112,republican,88.68,50,27785,0.000611841,-0.217296637,-0.368568728,-0.466289355,3,0.000107972,-0.210522501,0.599109885
273,Baker,4/22/2020,17,10294,2112,republican,94.75,50,27785,0.000611841,-0.217296637,-0.368568728,-0.347772068,3,0.000107972,-0.210522501,0.599109885
274,Baker,4/23/2020,19,10294,2112,republican,97.59,50,27785,0.000683822,-0.216749235,-0.35260067,-0.292320817,3,0.000107972,-0.210522501,0.599109885
275,Baker,4/24/2020,20,10294,2112,republican,104.79,50,27785,0.000719813,-0.216475534,-0.344616641,-0.15174018,3,0.000107972,-0.210522501,0.599109885
276,Baker,4/25/2020,20,10294,2112,republican,97.19,50,27785,0.000719813,-0.216475534,-0.344616641,-0.300130852,3,0.000107972,-0.210522501,0.599109885
277,Baker,4/26/2020,20,10294,2112,republican,89.7,50,27785,0.000719813,-0.216475534,-0.344616641,-0.446373765,3,0.000107972,-0.210522501,0.599109885
278,Baker,4/27/2020,20,10294,2112,republican,99.27,50,27785,0.000719813,-0.216475534,-0.344616641,-0.259518668,3,0.000107972,-0.210522501,0.599109885
279,Baker,4/28/2020,20,10294,2112,republican,97,50,27785,0.000719813,-0.216475534,-0.344616641,-0.303840619,3,0.000107972,-0.210522501,0.599109885
280,Baker,4/29/2020,20,10294,2112,republican,97.23,50,27785,0.000719813,-0.216475534,-0.344616641,-0.299349849,3,0.000107972,-0.210522501,0.599109885
281,Baker,4/30/2020,20,10294,2112,republican,100.3,50,27785,0.000719813,-0.216475534,-0.344616641,-0.239407827,3,0.000107972,-0.210522501,0.599109885
282,Baker,5/1/2020,22,10294,2112,republican,126.2,50,27785,0.000791794,-0.215928132,-0.328648583,0.266291964,3,0.000107972,-0.210522501,0.599109885
283,Baker,5/2/2020,22,10294,2112,republican,127.52,50,27785,0.000791794,-0.215928132,-0.328648583,0.292065081,3,0.000107972,-0.210522501,0.599109885
284,Baker,5/3/2020,22,10294,2112,republican,104.59,50,27785,0.000791794,-0.215928132,-0.328648583,-0.155645197,3,0.000107972,-0.210522501,0.599109885
285,Baker,5/4/2020,22,10294,2112,republican,114.06,50,27785,0.000791794,-0.215928132,-0.328648583,0.02925739,3,0.000107972,-0.210522501,0.599109885
286,Baker,5/5/2020,22,10294,2112,republican,111.02,50,27785,0.000791794,-0.215928132,-0.328648583,-0.030098879,3,0.000107972,-0.210522501,0.599109885
287,Baker,5/6/2020,22,10294,2112,republican,112.18,50,27785,0.000791794,-0.215928132,-0.328648583,-0.007449776,3,0.000107972,-0.210522501,0.599109885
288,Baker,5/7/2020,22,10294,2112,republican,125.68,50,27785,0.000791794,-0.215928132,-0.328648583,0.256138918,3,0.000107972,-0.210522501,0.599109885
289,Baker,5/8/2020,24,10294,2112,republican,147.46,50,27785,0.000863775,-0.21538073,-0.312680525,0.681395345,3,0.000107972,-0.210522501,0.599109885
290,Baker,5/9/2020,24,10294,2112,republican,127.26,50,27785,0.000863775,-0.21538073,-0.312680525,0.286988558,3,0.000107972,-0.210522501,0.599109885
291,Baker,5/10/2020,25,10294,2112,republican,101.22,50,27785,0.000899766,-0.215107029,-0.304696496,-0.221444746,3,0.000107972,-0.210522501,0.599109885
292,Baker,5/11/2020,25,10294,2112,republican,NA,50,27785,0.000899766,-0.215107029,-0.304696496,NA,3,0.000107972,-0.210522501,0.599109885
293,Baker,5/12/2020,25,10294,2112,republican,NA,50,27785,0.000899766,-0.215107029,-0.304696496,NA,3,0.000107972,-0.210522501,0.599109885
294,Baker,5/13/2020,26,10294,2112,republican,126.67,50,27785,0.000935757,-0.214833328,-0.296712467,0.275468756,3,0.000107972,-0.210522501,0.599109885
295,Baker,5/14/2020,26,10294,2112,republican,128.28,50,27785,0.000935757,-0.214833328,-0.296712467,0.306904148,3,0.000107972,-0.210522501,0.599109885
296,Baker,5/15/2020,26,10294,2112,republican,160.17,50,27785,0.000935757,-0.214833328,-0.296712467,0.92955922,3,0.000107972,-0.210522501,0.599109885
297,Baker,5/16/2020,26,10294,2112,republican,166.83,50,27785,0.000935757,-0.214833328,-0.296712467,1.059596309,3,0.000107972,-0.210522501,0.599109885
298,Baker,5/17/2020,26,10294,2112,republican,138.38,50,27785,0.000935757,-0.214833328,-0.296712467,0.504107542,3,0.000107972,-0.210522501,0.599109885
299,Baker,5/18/2020,26,10294,2112,republican,128.22,50,27785,0.000935757,-0.214833328,-0.296712467,0.305732643,3,0.000107972,-0.210522501,0.599109885
300,Baker,5/19/2020,26,10294,2112,republican,134.36,50,27785,0.000935757,-0.214833328,-0.296712467,0.425616686,3,0.000107972,-0.210522501,0.599109885
301,Baker,5/20/2020,26,10294,2112,republican,125.15,50,27785,0.000935757,-0.214833328,-0.296712467,0.245790621,3,0.000107972,-0.210522501,0.599109885
302,Baker,5/21/2020,26,10294,2112,republican,157.03,50,27785,0.000935757,-0.214833328,-0.296712467,0.868250442,3,0.000107972,-0.210522501,0.599109885
303,Baker,5/22/2020,26,10294,2112,republican,201.16,50,27785,0.000935757,-0.214833328,-0.296712467,1.729892596,3,0.000107972,-0.210522501,0.599109885
304,Baker,5/23/2020,27,10294,2112,republican,174.29,50,27785,0.000971747,-0.214559627,-0.288728438,1.205253469,3,0.000107972,-0.210522501,0.599109885
305,Baker,5/24/2020,27,10294,2112,republican,144.36,50,27785,0.000971747,-0.214559627,-0.288728438,0.620867571,3,0.000107972,-0.210522501,0.599109885
306,Baker,5/25/2020,27,10294,2112,republican,154.62,50,27785,0.000971747,-0.214559627,-0.288728438,0.821194979,3,0.000107972,-0.210522501,0.599109885
307,Baker,5/26/2020,27,10294,2112,republican,136.47,50,27785,0.000971747,-0.214559627,-0.288728438,0.466814623,3,0.000107972,-0.210522501,0.599109885
308,Baker,5/27/2020,29,10294,2112,republican,126.67,50,27785,0.001043729,-0.214012225,-0.27276038,0.275468756,3,0.000107972,-0.210522501,0.599109885
309,Baker,5/28/2020,28,10294,2112,republican,143.43,50,27785,0.001007738,-0.214285926,-0.280744409,0.602709239,3,0.000107972,-0.210522501,0.599109885
310,Baker,5/29/2020,28,10294,2112,republican,169.24,50,27785,0.001007738,-0.214285926,-0.280744409,1.106651772,3,0.000107972,-0.210522501,0.599109885
311,Baker,5/30/2020,29,10294,2112,republican,178.42,50,27785,0.001043729,-0.214012225,-0.27276038,1.285892084,3,0.000107972,-0.210522501,0.599109885
312,Baker,5/31/2020,29,10294,2112,republican,149.74,50,27785,0.001043729,-0.214012225,-0.27276038,0.725912547,3,0.000107972,-0.210522501,0.599109885
313,Baker,6/1/2020,29,10294,2112,republican,153.07,50,27785,0.001043729,-0.214012225,-0.27276038,0.790931092,3,0.000107972,-0.210522501,0.599109885
314,Baker,6/2/2020,29,10294,2112,republican,129.8,50,27785,0.001043729,-0.214012225,-0.27276038,0.336582283,3,0.000107972,-0.210522501,0.599109885
315,Baker,6/3/2020,29,10294,2112,republican,136.93,50,27785,0.001043729,-0.214012225,-0.27276038,0.475796164,4,0.000143963,-0.198738053,0.979501034
316,Baker,6/4/2020,29,10294,2112,republican,141.19,50,27785,0.001043729,-0.214012225,-0.27276038,0.558973041,4,0.000143963,-0.198738053,0.979501034
317,Baker,6/5/2020,29,10294,2112,republican,172.81,50,27785,0.001043729,-0.214012225,-0.27276038,1.176356338,4,0.000143963,-0.198738053,0.979501034
318,Baker,6/6/2020,29,10294,2112,republican,190.79,50,27785,0.001043729,-0.214012225,-0.27276038,1.527417429,4,0.000143963,-0.198738053,0.979501034
